compiledRelease/buyer/id,compiledRelease/buyer/name,ID_cat,Nombre Categoría
DNCP-SICP-CODE-87,Gobierno Departamental de Amambay (AMAMBAY),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-63,Municipalidad de Yguazú,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-284,Municipalidad de Tobatí,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-20,Ministerio de Obras Públicas y Comunicaciones (MOPC),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-135,Municipalidad de Edelira,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-301,Presidencia de la República,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-334,Universidad Nacional de Caaguazu (UNCA),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-281,Municipalidad de San Bernardino,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-107,Dirección de Beneficencia (DIBEN),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-163,Caja de Jubilaciones y Pensiones del Personal Municipal (CAJ.MUNIC.),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-298,Congreso Nacional (C.N.),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-108,Municipalidad de Asunción,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-226,Universidad Nacional de Asunción (UNA),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-336,Ministerio del Ambiente y Desarrollo Sostenible (MADES),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-66,Municipalidad de Fernando de la Mora,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-256,Municipalidad de San Estanislao,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-21,Corte Suprema de Justicia (CSJ),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-244,Municipalidad de Carapeguá,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-302,Vicepresidencia de la República (VP),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-212,Municipalidad de San Ignacio,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-1,Ministerio de Educación y Ciencias (MEC),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-55,Municipalidad de Coronel Oviedo,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-231,Universidad Nacional de Pilar (UNP),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-241,Municipalidad de Concepción,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-128,Municipalidad de Bella Vista - Itapúa,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-267,Municipalidad de Arroyos y Esteros,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-138,Direccion Nacional de Transporte (DINATRAN),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-321,Municipalidad de Loma Plata,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-358,Ag. Nac. de Eval. y Acreditación de la Educación Superior (ANEAES),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-155,Municipalidad de Pilar,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-68,Gobierno Departamental de Caazapá (CAAZAPÁ),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-157,Instituto de Previsión Social (IPS),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-251,Municipalidad de Gral. Francisco I. Resquin,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-232,Municipalidad de Mbaracayú,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-311,Instituto Paraguayo de Artesania (IPA),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-139,Secretaría de Transporte Área Metropolitana de Asuncion (SETAMA),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-190,Municipalidad de Nueva Esperanza,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-13,Ministerio de Industria y Comercio (MIC),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-136,Comisión Nacional de Valores (CNV),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-297,Honorable Cámara de Senadores,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-145,Instituto Nacional de Cooperativismo (INCOOP),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-32,Defensoría del Pueblo,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-185,Municipalidad de Gral. Francisco Caballero Alvarez,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-194,Municipalidad de Ybycui,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-81,Gobierno Departamental de Central (CENTRAL),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-51,Gobierno Departamental de Cordillera (CORDILLERA),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-317,Servicio Nacional de Calidad y Sanidad Vegetal y de Semillas (SENAVE),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-169,Administración Nacional de Navegación y Puertos (ANNP),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-14,Municipalidad de Villa Hayes,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-130,Municipalidad de Capitán Meza,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-279,Municipalidad de Piribebuy,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-213,Municipalidad de San Juan Bautista,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-188,Municipalidad de la Paloma del Espiritu Santo,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-123,Instituto Paraguayo del Indígena (INDI),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-106,Instituto Nacional de Desarrollo Rural y de la Tierra (INDERT),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-70,Municipalidad de Mcal. Francisco Solano López,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-379,Instituto Nacional de Estadística (INE),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-101,Municipalidad de Luque,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-318,Municipalidad de Tte Irala Fernandez,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-98,Gobierno Departamental de Boquerón,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-90,Gobierno Departamental de Canindeyú (CANINDEYÚ),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-332,Jurado de Enjuiciamiento de Magistrados (JEM),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-196,Municipalidad de Ciudad del Este,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-77,Gobierno Departamental de Misiones (MISIONES),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-371,Ministerio de la Niñez y la Adolescencia (MINNA),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-234,Municipalidad de Minga Porá,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-62,Gobierno Departamental de Caaguazú (CAAGUAZÚ),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-355,"Ministerio de Trabajo, Empleo y Seguridad Social (MTESS)",Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-263,Municipalidad de Villa del Rosario,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-199,Municipalidad de Hernandarias,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-96,Municipalidad de Caazapá,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-92,Gobierno Departamental de Alto Paraguay (GOBALTOPY),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-11,Ministerio de Justicia  (MJ),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-214,Municipalidad de San Miguel,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-292,Municipalidad de Independencia,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-9,Municipalidad de José Falcón,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-129,Municipalidad de Cambyretá,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-166,Municipalidad de Villa Oliva,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-75,Municipalidad de la Colmena,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-180,Municipalidad de Bella Vista - Amambay,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-61,Gobierno Departamental de Guairá (GUAIRÁ),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-322,Universidad Nacional de Concepción (UNC),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-25,Ministerio Público - Fiscalía (FGE),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-203,Municipalidad de Pirapó,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-78,Gobierno Departamental de Paraguarí (PARAGUARÍ),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-308,Dirección Nacional de Aduanas (DNA),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-325,Universidad Nacional de Villarrica del Espiritu Santo (UNVES),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-50,Gobierno Departamental de San Pedro (S.PEDRO),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-91,Gobierno Departamental de Presidente Hayes (PTE.HAYES),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-37,Municipalidad de Villarrica,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-30,Consejo de la Magistratura (C.M.),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-80,Gobierno Departamental de Alto Paraná (A.PARANÁ),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-307,Servicio Nacional de Calidad y Salud Animal (SENACSA),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-69,Gobierno Departamental de Itapua (ITAPÚA),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-220,Crédito Agrícola de Habilitación (CAH),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-372,Ministerio de Desarrollo Social (MDS),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-183,Municipalidad de Pedro Juan Caballero,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-340,Universidad Nacional de Canindeyu (UNICAN),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-259,Municipalidad de San Pedro del Ycuamandiyú,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-64,Municipalidad de Aregua,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-140,Municipalidad de Encarnación,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-99,Municipalidad de Lambaré,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-335,Instituto Forestal Nacional (INFONA),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-269,Municipalidad de Caacupé,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-43,Cañas Paraguayas S.A. (CAPASA),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-104,"Instituto Nacional de Tecnología, Normalización y Metrología (INTN)",Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-179,Petróleos Paraguayos (PETROPAR),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-79,Municipalidad de Itá,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-162,Caja de Jubilaciones y Pensiones de Empleados de Bancarios (CAJ.BANC.),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-191,Banco Nacional de Fomento (BNF),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-100,Municipalidad de Limpio,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-283,Municipalidad de Santa Elena,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-300,Honorable Cámara de Diputados (DIPUTADOS),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-326,Dirección Nacional de Contrataciones Públicas (DNCP),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-347,Ministerio de la Mujer (MM),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-102,Municipalidad de Mariano Roque Alonso,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-31,Contraloría General de la República (C.G.R.),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-208,Municipalidad de Tomás Romero Pereira,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-178,Dirección Nacional de Aeronáutica Civil (DINAC),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-24,Tribunal Superior de Justicia Electoral (TSJE),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-125,Fondo Nacional de la Cultura y las Artes (FONDEC),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-40,Gobierno Departamental de Concepción (CONCEPCIÓN),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-209,Municipalidad de Trinidad,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-146,Municipalidad de Cerrito,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-187,Municipalidad de Katuete,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-26,Municipalidad de Paraguarí,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-45,Municipalidad de San Alberto,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-217,Municipalidad de Santa Rosa Misiones,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-337,Instituto Paraguayo de Tecnologia Agraria (IPTA),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-44,Municipalidad de Presidente Franco,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-159,Caja de Jubilaciones y Pensiones del Personal de la Ande (CAJA ANDE),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-105,"Ministerio de Urbanismo, Vivienda y Habitat (MUVH)",Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-237,Universidad Nacional de Itapúa (UNI),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-331,Municipalidad de Carmelo Peralta,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-120,Municipalidad de Villeta,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-160,Municipalidad de Hohenau,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-16,Municipalidad de Puerto Casado,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-342,Ministerio de la Defensa Pública - Defensoría (MDP),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-348,Comisión Nac. de Prevención contra la Tortura y Otros Tratos,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-171,Municipalidad de José Leandro Oviedo,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-303,Ministerio de Relaciones Exteriores (MRE),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-338,Dirección Nacional de Correos del Paraguay (DINACOPA),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-173,Municipalidad de Mayor Otaño,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-141,Municipalidad de Fram,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-221,Fondo Ganadero (FG.),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-167,Administración Nacional de Electricidad (ANDE),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-165,Municipalidad de Villa Franca,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-82,Gobierno Departamental de Ñeembucú (ÑEEMBUCÚ),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-353,Secretaria de Defensa del Consumidor y el Usuario (SEDECO),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-142,Municipalidad de General Artigas,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-359,Agencia Nacional de Transito y Seguridad Vial (ANTSV),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-360,Consejo Nacional de Educación Superior (CONES),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-344,Municipalidad de Zanja Pyta,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-126,Municipalidad de Yuty,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-41,Municipalidad de Ñemby,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-152,Municipalidad de Laureles,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-168,Municipalidad de Villalbín,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-278,Municipalidad de Nueva Colombia,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-273,Municipalidad de Isla Pucú,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-15,Municipalidad de Fuerte Olimpo,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-198,Municipalidad de Juan León Mallorquín,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-246,Municipalidad de 25 de Diciembre,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-271,Municipalidad de Emboscada,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-368,Sindicatura General de Quiebras,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-245,Municipalidad de Yby Yaú,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-17,Municipalidad de Mcal Jose Félix Estigarribia,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-229,Municipalidad de Caapucú,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-223,Municipalidad de Juan E. O'Leary,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-88,Municipalidad de Itaugua,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-257,Municipalidad de Escobar,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-4,Municipalidad de Villa Ygatimí,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-219,Municipalidad de Villa Florida,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-275,Municipalidad de Juan de Mena,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-375,Ministerio de Tecnologías de la Información y Comunicación (MITIC),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-117,Municipalidad de San Antonio,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-391,Dirección Nacional de Migraciones (DNM),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-378,Universidad Politécnica Taiwán – Paraguay (UPTP),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-330,Municipalidad de Tte Esteban Martinez,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-67,Municipalidad de Guarambaré,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-60,Municipalidad de la Pastora,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-189,Industria Nacional del Cemento (INC),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-3,Municipalidad de Villa Curuguaty,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-380,Municipalidad de Boquerón,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-389,Universidad Nacional de Misiones (UNAMIS),Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-235,Municipalidad de Naranjal,Cat7,Elementos e insumos de limpieza
DNCP-SICP-CODE-299,Ministerio del Interior (M.I.),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-108,Municipalidad de Asunción,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-304,Ministerio de Defensa Nacional (MDN),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-332,Jurado de Enjuiciamiento de Magistrados (JEM),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-309,Compañía Paraguaya de Comunicaciones (COPACO),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-104,"Instituto Nacional de Tecnología, Normalización y Metrología (INTN)",Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-2,Municipalidad de Salto del Guairá,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-169,Administración Nacional de Navegación y Puertos (ANNP),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-179,Petróleos Paraguayos (PETROPAR),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-211,Municipalidad de Ayolas,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-47,Municipalidad de Santa Fé del Paraná,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-196,Municipalidad de Ciudad del Este,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-301,Presidencia de la República,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-18,Empresa de Servicios Sanitarios del Paraguay (ESSAP),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-305,Ministerio de Hacienda,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-20,Ministerio de Obras Públicas y Comunicaciones (MOPC),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-167,Administración Nacional de Electricidad (ANDE),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-189,Industria Nacional del Cemento (INC),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-21,Corte Suprema de Justicia (CSJ),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-11,Ministerio de Justicia  (MJ),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-220,Crédito Agrícola de Habilitación (CAH),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-44,Municipalidad de Presidente Franco,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-355,"Ministerio de Trabajo, Empleo y Seguridad Social (MTESS)",Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-31,Contraloría General de la República (C.G.R.),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-43,Cañas Paraguayas S.A. (CAPASA),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-230,Universidad Nacional del Este (UNE),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-39,Banco Central del Paraguay (BCP),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-326,Dirección Nacional de Contrataciones Públicas (DNCP),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-25,Ministerio Público - Fiscalía (FGE),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-226,Universidad Nacional de Asunción (UNA),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-306,Ministerio de Salud Pública y Bienestar Social (MSPBS),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-191,Banco Nacional de Fomento (BNF),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-201,Municipalidad de Itakyry,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-99,Municipalidad de Lambaré,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-178,Dirección Nacional de Aeronáutica Civil (DINAC),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-342,Ministerio de la Defensa Pública - Defensoría (MDP),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-157,Instituto de Previsión Social (IPS),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-317,Servicio Nacional de Calidad y Sanidad Vegetal y de Semillas (SENAVE),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-347,Ministerio de la Mujer (MM),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-13,Ministerio de Industria y Comercio (MIC),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-134,Municipalidad de Coronel Bogado,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-136,Comisión Nacional de Valores (CNV),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-308,Dirección Nacional de Aduanas (DNA),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-320,Municipalidad de Filadelfia,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-137,Comisión Nacional de Telecomunicaciones (CONATEL),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-303,Ministerio de Relaciones Exteriores (MRE),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-379,Instituto Nacional de Estadística (INE),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-307,Servicio Nacional de Calidad y Salud Animal (SENACSA),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-221,Fondo Ganadero (FG.),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-298,Congreso Nacional (C.N.),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-358,Ag. Nac. de Eval. y Acreditación de la Educación Superior (ANEAES),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-335,Instituto Forestal Nacional (INFONA),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-105,"Ministerio de Urbanismo, Vivienda y Habitat (MUVH)",Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-336,Ministerio del Ambiente y Desarrollo Sostenible (MADES),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-193,Municipalidad de Yaguaron,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-359,Agencia Nacional de Transito y Seguridad Vial (ANTSV),Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
DNCP-SICP-CODE-140,Municipalidad de Encarnación,Cat8,Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia
