Node id,Node name,Node Type
11825,PY-RUC-80031018-7,supplier
11826,PY-RUC-80031024-1,supplier
11827,PY-RUC-80031025-0,supplier
11828,PY-RUC-80031026-8,supplier
11829,PY-RUC-80031037-3,supplier
11830,PY-RUC-80031057-8,supplier
11831,PY-RUC-80031114-0,supplier
11832,PY-RUC-80031201-5,supplier
11833,PY-RUC-80031251-1,supplier
11834,PY-RUC-80031328-3,supplier
11835,PY-RUC-80031350-0,supplier
11836,PY-RUC-80031418-2,supplier
11837,PY-RUC-80031454-9,supplier
11838,PY-RUC-80031475-1,supplier
11839,PY-RUC-80031507-3,supplier
11840,PY-RUC-80031508-1,supplier
11841,PY-RUC-80031540-5,supplier
11842,PY-RUC-80031603-7,supplier
11843,PY-RUC-80031624-0,supplier
11844,PY-RUC-80031644-4,supplier
11845,PY-RUC-80031647-9,supplier
11846,PY-RUC-80031727-0,supplier
11847,PY-RUC-80031728-9,supplier
11848,PY-RUC-80031730-0,supplier
11849,PY-RUC-80031743-2,supplier
11850,PY-RUC-80031745-9,supplier
11851,PY-RUC-80031782-3,supplier
11852,PY-RUC-80031792-0,supplier
11853,PY-RUC-80031808-0,supplier
11854,PY-RUC-80031809-9,supplier
11855,PY-RUC-80031811-0,supplier
11856,PY-RUC-80031878-1,supplier
11857,PY-RUC-80031882-0,supplier
11858,PY-RUC-80031889-7,supplier
11859,PY-RUC-80031893-5,supplier
11860,PY-RUC-80031970-2,supplier
11861,PY-RUC-80031985-0,supplier
11862,PY-RUC-80032010-7,supplier
11863,PY-RUC-80032061-1,supplier
11864,PY-RUC-80032065-4,supplier
11865,PY-RUC-80032131-6,supplier
11866,PY-RUC-80032162-6,supplier
11867,PY-RUC-80032175-8,supplier
11868,PY-RUC-80032217-7,supplier
11869,PY-RUC-80032254-1,supplier
11870,PY-RUC-80032270-3,supplier
11871,PY-RUC-80032314-9,supplier
11872,PY-RUC-80032382-3,supplier
11873,PY-RUC-80032426-9,supplier
11874,PY-RUC-80032478-1,supplier
11875,PY-RUC-80032508-7,supplier
11876,PY-RUC-80032576-1,supplier
11877,PY-RUC-80032591-5,supplier
11878,PY-RUC-80032620-2,supplier
11879,PY-RUC-80032641-5,supplier
11880,PY-RUC-80032656-3,supplier
11881,PY-RUC-80032663-6,supplier
11882,PY-RUC-80032702-0,supplier
11883,PY-RUC-80032749-7,supplier
11884,PY-RUC-80032774-8,supplier
11885,PY-RUC-80032795-0,supplier
11886,PY-RUC-80032893-0,supplier
11887,PY-RUC-80033114-1,supplier
11888,PY-RUC-80033182-6,supplier
11889,PY-RUC-80033195-8,supplier
11890,PY-RUC-80033204-0,supplier
11891,PY-RUC-80033316-0,supplier
11892,PY-RUC-80033330-6,supplier
11893,PY-RUC-80033333-0,supplier
11894,PY-RUC-80033343-8,supplier
11895,PY-RUC-80033347-0,supplier
11896,PY-RUC-80033363-2,supplier
11897,PY-RUC-80033413-2,supplier
11898,PY-RUC-80033428-0,supplier
11899,PY-RUC-80033447-7,supplier
11900,PY-RUC-80033449-3,supplier
11901,PY-RUC-80033451-5,supplier
11902,PY-RUC-80033492-2,supplier
11903,PY-RUC-80033539-2,supplier
11904,PY-RUC-80033554-6,supplier
11905,PY-RUC-80033563-5,supplier
11906,PY-RUC-80033580-5,supplier
11907,PY-RUC-80033584-8,supplier
11908,PY-RUC-80033608-9,supplier
11909,PY-RUC-80033611-9,supplier
11910,PY-RUC-80033722-0,supplier
11911,PY-RUC-80033759-0,supplier
11912,PY-RUC-80033769-7,supplier
11913,PY-RUC-80033772-7,supplier
11914,PY-RUC-80033790-5,supplier
11915,PY-RUC-80033871-5,supplier
11916,PY-RUC-80033881-2,supplier
11917,PY-RUC-80033902-9,supplier
11918,PY-RUC-80033912-6,supplier
11919,PY-RUC-80034007-8,supplier
11920,PY-RUC-80034080-9,supplier
11921,PY-RUC-80034100-7,supplier
11922,PY-RUC-80034102-3,supplier
11923,PY-RUC-80034116-3,supplier
11924,PY-RUC-80034119-8,supplier
11925,PY-RUC-80034141-4,supplier
11926,PY-RUC-80034174-0,supplier
11927,PY-RUC-80034196-1,supplier
11928,PY-RUC-80034200-3,supplier
11929,PY-RUC-80034209-7,supplier
11930,PY-RUC-80034234-8,supplier
11931,PY-RUC-80034248-8,supplier
11932,PY-RUC-80034259-3,supplier
11933,PY-RUC-80034320-4,supplier
11934,PY-RUC-80034334-4,supplier
11935,PY-RUC-80034377-8,supplier
11936,PY-RUC-80034416-2,supplier
11937,PY-RUC-80034421-9,supplier
11938,PY-RUC-80034440-5,supplier
11939,PY-RUC-80034456-1,supplier
11940,PY-RUC-80034459-6,supplier
11941,PY-RUC-80034495-2,supplier
11942,PY-RUC-80034512-6,supplier
11943,PY-RUC-80034551-7,supplier
11944,PY-RUC-80034565-7,supplier
11945,PY-RUC-80034600-9,supplier
11946,PY-RUC-80034647-5,supplier
11947,PY-RUC-80034657-2,supplier
11948,PY-RUC-80034665-3,supplier
11949,PY-RUC-80034750-1,supplier
11950,PY-RUC-80034768-4,supplier
11951,PY-RUC-80034769-2,supplier
11952,PY-RUC-80034789-7,supplier
11953,PY-RUC-80034909-1,supplier
11954,PY-RUC-80034930-0,supplier
11955,PY-RUC-80034934-2,supplier
11956,PY-RUC-80034943-1,supplier
11957,PY-RUC-80035049-9,supplier
11958,PY-RUC-80035056-1,supplier
11959,PY-RUC-80035057-0,supplier
11960,PY-RUC-80035090-1,supplier
11961,PY-RUC-80035201-7,supplier
11962,PY-RUC-80035226-2,supplier
11963,PY-RUC-80035229-7,supplier
11964,PY-RUC-80035245-9,supplier
11965,PY-RUC-80035355-2,supplier
11966,PY-RUC-80035399-4,supplier
11967,PY-RUC-80035574-1,supplier
11968,PY-RUC-80035672-1,supplier
11969,PY-RUC-80035676-4,supplier
11970,PY-RUC-80035689-6,supplier
11971,PY-RUC-80035723-0,supplier
11972,PY-RUC-80035737-0,supplier
11973,PY-RUC-80035813-9,supplier
11974,PY-RUC-80035840-6,supplier
11975,PY-RUC-80035861-9,supplier
11976,PY-RUC-80035906-2,supplier
11977,PY-RUC-80035917-8,supplier
11978,PY-RUC-80035978-0,supplier
11979,PY-RUC-80036027-3,supplier
11980,PY-RUC-80036088-5,supplier
11981,PY-RUC-80036129-6,supplier
11982,PY-RUC-80036135-0,supplier
11983,PY-RUC-80036179-2,supplier
11984,PY-RUC-80036188-1,supplier
11985,PY-RUC-80036211-0,supplier
11986,PY-RUC-80036278-0,supplier
11987,PY-RUC-80036283-7,supplier
11988,PY-RUC-80036307-8,supplier
11989,PY-RUC-80036328-0,supplier
11990,PY-RUC-80036416-3,supplier
11991,PY-RUC-80036422-8,supplier
11992,PY-RUC-80036446-5,supplier
11993,PY-RUC-80036465-1,supplier
11994,PY-RUC-80036571-2,supplier
11995,PY-RUC-80036675-1,supplier
11996,PY-RUC-80036676-0,supplier
11997,PY-RUC-80036693-0,supplier
11998,PY-RUC-80036703-0,supplier
11999,PY-RUC-80036741-3,supplier
12000,PY-RUC-80036785-5,supplier
12001,PY-RUC-80036824-0,supplier
12002,PY-RUC-80036826-6,supplier
12003,PY-RUC-80036857-6,supplier
12004,PY-RUC-80036902-5,supplier
12005,PY-RUC-80036939-4,supplier
12006,PY-RUC-80036987-4,supplier
12007,PY-RUC-80036998-0,supplier
12008,PY-RUC-80037029-5,supplier
12009,PY-RUC-80037101-1,supplier
12010,PY-RUC-80037132-1,supplier
12011,PY-RUC-80037236-0,supplier
12012,PY-RUC-80037264-6,supplier
12013,PY-RUC-80037406-1,supplier
12014,PY-RUC-80037449-5,supplier
12015,PY-RUC-80037464-9,supplier
12016,PY-RUC-80037540-8,supplier
12017,PY-RUC-80037546-7,supplier
12018,PY-RUC-80037623-4,supplier
12019,PY-RUC-80037641-2,supplier
12020,PY-RUC-80037649-8,supplier
12021,PY-RUC-80037662-5,supplier
12022,PY-RUC-80037706-0,supplier
12023,PY-RUC-80037722-2,supplier
12024,PY-RUC-80037794-0,supplier
12025,PY-RUC-80037811-3,supplier
12026,PY-RUC-80037812-1,supplier
12027,PY-RUC-80037831-8,supplier
12028,PY-RUC-80037863-6,supplier
12029,PY-RUC-80037874-1,supplier
12030,PY-RUC-80037884-9,supplier
12031,PY-RUC-80037885-7,supplier
12032,PY-RUC-80037907-1,supplier
12033,PY-RUC-80037949-7,supplier
12034,PY-RUC-80037963-2,supplier
12035,PY-RUC-80037984-5,supplier
12036,PY-RUC-80037990-0,supplier
12037,PY-RUC-80038005-3,supplier
12038,PY-RUC-80038006-1,supplier
12039,PY-RUC-80038041-0,supplier
12040,PY-RUC-80038042-8,supplier
12041,PY-RUC-80038052-5,supplier
12042,PY-RUC-80038067-3,supplier
12043,PY-RUC-80038092-4,supplier
12044,PY-RUC-80038108-4,supplier
12045,PY-RUC-80038112-2,supplier
12046,PY-RUC-80038114-9,supplier
12047,PY-RUC-80038117-3,supplier
12048,PY-RUC-80038118-1,supplier
12049,PY-RUC-80038121-1,supplier
12050,PY-RUC-80038125-4,supplier
12051,PY-RUC-80038138-6,supplier
12052,PY-RUC-80038139-4,supplier
12053,PY-RUC-80038140-8,supplier
12054,PY-RUC-80038147-5,supplier
12055,PY-RUC-80038156-4,supplier
12056,PY-RUC-80038202-1,supplier
12057,PY-RUC-80038216-1,supplier
12058,PY-RUC-80038222-6,supplier
12059,PY-RUC-80038257-9,supplier
12060,PY-RUC-80038384-2,supplier
12061,PY-RUC-80038522-5,supplier
12062,PY-RUC-80038533-0,supplier
12063,PY-RUC-80038541-1,supplier
12064,PY-RUC-80038589-6,supplier
12065,PY-RUC-80038608-6,supplier
12066,PY-RUC-80038713-9,supplier
12067,PY-RUC-80038724-4,supplier
12068,PY-RUC-80038782-1,supplier
12069,PY-RUC-80038787-2,supplier
12070,PY-RUC-80038802-0,supplier
12071,PY-RUC-80038837-2,supplier
12072,PY-RUC-80038881-0,supplier
12073,PY-RUC-80038884-4,supplier
12074,PY-RUC-80038889-5,supplier
12075,PY-RUC-80038916-6,supplier
12076,PY-RUC-80038934-4,supplier
12077,PY-RUC-80038954-9,supplier
12078,PY-RUC-80039001-6,supplier
12079,PY-RUC-80039011-3,supplier
12080,PY-RUC-80039012-1,supplier
12081,PY-RUC-80039015-6,supplier
12082,PY-RUC-80039016-4,supplier
12083,PY-RUC-80039029-6,supplier
12084,PY-RUC-80039056-3,supplier
12085,PY-RUC-80039089-0,supplier
12086,PY-RUC-80039103-9,supplier
12087,PY-RUC-80039111-0,supplier
12088,PY-RUC-80039125-0,supplier
12089,PY-RUC-80039142-0,supplier
12090,PY-RUC-80039160-8,supplier
12091,PY-RUC-80039173-0,supplier
12092,PY-RUC-80039178-0,supplier
12093,PY-RUC-80039198-5,supplier
12094,PY-RUC-80039204-3,supplier
12095,PY-RUC-80039209-4,supplier
12096,PY-RUC-80039219-1,supplier
12097,PY-RUC-80039235-3,supplier
12098,PY-RUC-80039244-2,supplier
12099,PY-RUC-80039255-8,supplier
12100,PY-RUC-80039267-1,supplier
12101,PY-RUC-80039359-7,supplier
12102,PY-RUC-80039406-2,supplier
12103,PY-RUC-80039445-3,supplier
12104,PY-RUC-80039455-0,supplier
12105,PY-RUC-80039459-3,supplier
12106,PY-RUC-80039480-1,supplier
12107,PY-RUC-80039484-4,supplier
12108,PY-RUC-80039495-0,supplier
12109,PY-RUC-80039498-4,supplier
12110,PY-RUC-80039788-6,supplier
12111,PY-RUC-80039913-7,supplier
12112,PY-RUC-80039917-0,supplier
12113,PY-RUC-80040027-5,supplier
12114,PY-RUC-80040095-0,supplier
12115,PY-RUC-80040129-8,supplier
12116,PY-RUC-80040130-1,supplier
12117,PY-RUC-80040135-2,supplier
12118,PY-RUC-80040199-9,supplier
12119,PY-RUC-80040239-1,supplier
12120,PY-RUC-80040263-4,supplier
12121,PY-RUC-80040315-0,supplier
12122,PY-RUC-80040465-3,supplier
12123,PY-RUC-80040506-4,supplier
12124,PY-RUC-80040509-9,supplier
12125,PY-RUC-80040693-1,supplier
12126,PY-RUC-80040698-2,supplier
12127,PY-RUC-80040804-7,supplier
12128,PY-RUC-80040805-5,supplier
12129,PY-RUC-80040883-7,supplier
12130,PY-RUC-80040885-3,supplier
12131,PY-RUC-80040957-4,supplier
12132,PY-RUC-80040990-6,supplier
12133,PY-RUC-80043957-0,supplier
12134,PY-RUC-80043966-0,supplier
12135,PY-RUC-80043995-3,supplier
12136,PY-RUC-80044031-5,supplier
12137,PY-RUC-80044062-5,supplier
12138,PY-RUC-80044074-9,supplier
12139,PY-RUC-80044121-4,supplier
12140,PY-RUC-80044134-6,supplier
12141,PY-RUC-80044141-9,supplier
12142,PY-RUC-80044220-2,supplier
12143,PY-RUC-80044242-3,supplier
12144,PY-RUC-80044252-0,supplier
12145,PY-RUC-80044253-9,supplier
12146,PY-RUC-80044260-1,supplier
12147,PY-RUC-80044292-0,supplier
12148,PY-RUC-80044318-7,supplier
12149,PY-RUC-80044320-9,supplier
12150,PY-RUC-80044322-5,supplier
12151,PY-RUC-80044339-0,supplier
12152,PY-RUC-80044341-1,supplier
12153,PY-RUC-80044351-9,supplier
12154,PY-RUC-80044355-1,supplier
12155,PY-RUC-80044360-8,supplier
12156,PY-RUC-80044436-1,supplier
12157,PY-RUC-80044493-0,supplier
12158,PY-RUC-80044525-2,supplier
12159,PY-RUC-80044543-0,supplier
12160,PY-RUC-80044549-0,supplier
12161,PY-RUC-80044559-7,supplier
12162,PY-RUC-80044574-0,supplier
12163,PY-RUC-80044576-7,supplier
12164,PY-RUC-80044611-9,supplier
12165,PY-RUC-80044650-0,supplier
12166,PY-RUC-80044675-5,supplier
12167,PY-RUC-80044688-7,supplier
12168,PY-RUC-80044690-9,supplier
12169,PY-RUC-80044691-7,supplier
12170,PY-RUC-80044697-6,supplier
12171,PY-RUC-80044723-9,supplier
12172,PY-RUC-80044730-1,supplier
12173,PY-RUC-80044737-9,supplier
12174,PY-RUC-80044739-5,supplier
12175,PY-RUC-80044776-0,supplier
12176,PY-RUC-80044825-1,supplier
12177,PY-RUC-80044847-2,supplier
12178,PY-RUC-80044851-0,supplier
12179,PY-RUC-80044857-0,supplier
12180,PY-RUC-80044875-8,supplier
12181,PY-RUC-80044888-0,supplier
12182,PY-RUC-80044928-2,supplier
12183,PY-RUC-80044932-0,supplier
12184,PY-RUC-80044995-9,supplier
12185,PY-RUC-80045040-0,supplier
12186,PY-RUC-80045066-3,supplier
12187,PY-RUC-80045103-1,supplier
12188,PY-RUC-80045122-8,supplier
12189,PY-RUC-80045130-9,supplier
12190,PY-RUC-80045142-2,supplier
12191,PY-RUC-80045154-6,supplier
12192,PY-RUC-80045156-2,supplier
12193,PY-RUC-80045189-9,supplier
12194,PY-RUC-80045211-9,supplier
12195,PY-RUC-80045219-4,supplier
12196,PY-RUC-80045229-1,supplier
12197,PY-RUC-80045247-0,supplier
12198,PY-RUC-80045269-0,supplier
12199,PY-RUC-80045280-1,supplier
12200,PY-RUC-80045371-9,supplier
12201,PY-RUC-80045386-7,supplier
12202,PY-RUC-80045445-6,supplier
12203,PY-RUC-80045481-2,supplier
12204,PY-RUC-80045486-3,supplier
12205,PY-RUC-80045490-1,supplier
12206,PY-RUC-80045497-9,supplier
12207,PY-RUC-80045502-9,supplier
12208,PY-RUC-80045529-0,supplier
12209,PY-RUC-80045535-5,supplier
12210,PY-RUC-80045539-8,supplier
12211,PY-RUC-80045546-0,supplier
12212,PY-RUC-80045568-1,supplier
12213,PY-RUC-80045576-2,supplier
12214,PY-RUC-80045577-0,supplier
12215,PY-RUC-80045591-6,supplier
12216,PY-RUC-80045592-4,supplier
12217,PY-RUC-80045621-1,supplier
12218,PY-RUC-80045670-0,supplier
12219,PY-RUC-80045681-5,supplier
12220,PY-RUC-80045691-2,supplier
12221,PY-RUC-80045694-7,supplier
12222,PY-RUC-80045808-7,supplier
12223,PY-RUC-80045841-9,supplier
12224,PY-RUC-80045866-4,supplier
12225,PY-RUC-80045897-4,supplier
12226,PY-RUC-80045898-2,supplier
12227,PY-RUC-80045899-0,supplier
12228,PY-RUC-80045959-8,supplier
12229,PY-RUC-80045965-2,supplier
12230,PY-RUC-80046021-9,supplier
12231,PY-RUC-80046038-3,supplier
12232,PY-RUC-80046106-1,supplier
12233,PY-RUC-80046108-8,supplier
12234,PY-RUC-80046124-0,supplier
12235,PY-RUC-80046136-3,supplier
12236,PY-RUC-80046140-1,supplier
12237,PY-RUC-80046141-0,supplier
12238,PY-RUC-80046144-4,supplier
12239,PY-RUC-80046146-0,supplier
12240,PY-RUC-80046147-9,supplier
12241,PY-RUC-80046174-6,supplier
12242,PY-RUC-80046176-2,supplier
12243,PY-RUC-80046180-0,supplier
12244,PY-RUC-80046186-0,supplier
12245,PY-RUC-80046192-4,supplier
12246,PY-RUC-80046210-6,supplier
12247,PY-RUC-80046235-1,supplier
12248,PY-RUC-80046241-6,supplier
12249,PY-RUC-80046259-9,supplier
12250,PY-RUC-80046278-5,supplier
12251,PY-RUC-80046300-5,supplier
12252,PY-RUC-80046302-1,supplier
12253,PY-RUC-80046328-5,supplier
12254,PY-RUC-80046351-0,supplier
12255,PY-RUC-80046389-7,supplier
12256,PY-RUC-80046432-0,supplier
12257,PY-RUC-80046468-0,supplier
12258,PY-RUC-80046470-2,supplier
12259,PY-RUC-80046554-7,supplier
12260,PY-RUC-80046620-9,supplier
12261,PY-RUC-80046636-5,supplier
12262,PY-RUC-80046645-4,supplier
12263,PY-RUC-80046705-1,supplier
12264,PY-RUC-80046726-4,supplier
12265,PY-RUC-80046789-2,supplier
12266,PY-RUC-80046839-2,supplier
12267,PY-RUC-80046849-0,supplier
12268,PY-RUC-80046866-0,supplier
12269,PY-RUC-80046897-0,supplier
12270,PY-RUC-80046941-0,supplier
12271,PY-RUC-80046953-4,supplier
12272,PY-RUC-80047025-7,supplier
12273,PY-RUC-80047068-0,supplier
12274,PY-RUC-80047085-0,supplier
12275,PY-RUC-80047137-7,supplier
12276,PY-RUC-80047177-6,supplier
12277,PY-RUC-80047221-7,supplier
12278,PY-RUC-80047242-0,supplier
12279,PY-RUC-80047251-9,supplier
12280,PY-RUC-80047264-0,supplier
12281,PY-RUC-80047271-3,supplier
12282,PY-RUC-80047299-3,supplier
12283,PY-RUC-80047328-0,supplier
12284,PY-RUC-80047349-3,supplier
12285,PY-RUC-80047373-6,supplier
12286,PY-RUC-80047400-7,supplier
12287,PY-RUC-80047438-4,supplier
12288,PY-RUC-80047442-2,supplier
12289,PY-RUC-80047524-0,supplier
12290,PY-RUC-80047527-5,supplier
12291,PY-RUC-80047539-9,supplier
12292,PY-RUC-80047553-4,supplier
12293,PY-RUC-80047568-2,supplier
12294,PY-RUC-80047586-0,supplier
12295,PY-RUC-80047589-5,supplier
12296,PY-RUC-80047591-7,supplier
12297,PY-RUC-80047615-8,supplier
12298,PY-RUC-80047663-8,supplier
12299,PY-RUC-80047702-2,supplier
12300,PY-RUC-80047707-3,supplier
12301,PY-RUC-80047710-3,supplier
12302,PY-RUC-80047735-9,supplier
12303,PY-RUC-80047745-6,supplier
12304,PY-RUC-80047803-7,supplier
12305,PY-RUC-80047810-0,supplier
12306,PY-RUC-80047851-7,supplier
12307,PY-RUC-80047863-0,supplier
12308,PY-RUC-80047919-0,supplier
12309,PY-RUC-80047939-4,supplier
12310,PY-RUC-80048012-0,supplier
12311,PY-RUC-80048047-3,supplier
12312,PY-RUC-80048068-6,supplier
12313,PY-RUC-80048075-9,supplier
12314,PY-RUC-80048136-4,supplier
12315,PY-RUC-80048197-6,supplier
12316,PY-RUC-80048240-9,supplier
12317,PY-RUC-80048259-0,supplier
12318,PY-RUC-80048348-0,supplier
12319,PY-RUC-80048352-9,supplier
12320,PY-RUC-80048397-9,supplier
12321,PY-RUC-80048413-4,supplier
12322,PY-RUC-80048423-1,supplier
12323,PY-RUC-80048442-8,supplier
12324,PY-RUC-80048443-6,supplier
12325,PY-RUC-80048460-6,supplier
12326,PY-RUC-80048476-2,supplier
12327,PY-RUC-80048479-7,supplier
12328,PY-RUC-80048481-9,supplier
12329,PY-RUC-80048506-8,supplier
12330,PY-RUC-80048516-5,supplier
12331,PY-RUC-80048600-5,supplier
12332,PY-RUC-80048612-9,supplier
12333,PY-RUC-80048618-8,supplier
12334,PY-RUC-80048623-4,supplier
12335,PY-RUC-80048624-2,supplier
12336,PY-RUC-80048629-3,supplier
12337,PY-RUC-80048653-6,supplier
12338,PY-RUC-80048660-9,supplier
12339,PY-RUC-80048684-6,supplier
12340,PY-RUC-80048686-2,supplier
12341,PY-RUC-80048687-0,supplier
12342,PY-RUC-80048691-9,supplier
12343,PY-RUC-80048749-4,supplier
12344,PY-RUC-80048760-5,supplier
12345,PY-RUC-80048764-8,supplier
12346,PY-RUC-80048794-0,supplier
12347,PY-RUC-80048803-2,supplier
12348,PY-RUC-80048812-1,supplier
12349,PY-RUC-80048836-9,supplier
12350,PY-RUC-80048895-4,supplier
12351,PY-RUC-80048896-2,supplier
12352,PY-RUC-80048897-0,supplier
12353,PY-RUC-80048951-9,supplier
12354,PY-RUC-80048960-8,supplier
12355,PY-RUC-80048963-2,supplier
12356,PY-RUC-80048992-6,supplier
12357,PY-RUC-80048994-2,supplier
12358,PY-RUC-80049010-0,supplier
12359,PY-RUC-80049042-8,supplier
12360,PY-RUC-80049073-8,supplier
12361,PY-RUC-80049076-2,supplier
12362,PY-RUC-80049094-0,supplier
12363,PY-RUC-80049100-9,supplier
12364,PY-RUC-80049115-7,supplier
12365,PY-RUC-80049143-2,supplier
12366,PY-RUC-80049155-6,supplier
12367,PY-RUC-80049247-1,supplier
12368,PY-RUC-80049259-5,supplier
12369,PY-RUC-80049270-6,supplier
12370,PY-RUC-80049297-8,supplier
12371,PY-RUC-80049401-6,supplier
12372,PY-RUC-80049403-2,supplier
12373,PY-RUC-80049434-2,supplier
12374,PY-RUC-80049457-1,supplier
12375,PY-RUC-80049470-9,supplier
12376,PY-RUC-80049511-0,supplier
12377,PY-RUC-80049523-3,supplier
12378,PY-RUC-80049565-9,supplier
12379,PY-RUC-80049651-5,supplier
12380,PY-RUC-80049666-3,supplier
12381,PY-RUC-80049725-2,supplier
12382,PY-RUC-80049750-3,supplier
12383,PY-RUC-80049803-8,supplier
12384,PY-RUC-80049805-4,supplier
12385,PY-RUC-80049862-3,supplier
12386,PY-RUC-80049877-1,supplier
12387,PY-RUC-80049920-4,supplier
12388,PY-RUC-80049936-0,supplier
12389,PY-RUC-80049982-4,supplier
12390,PY-RUC-80049989-1,supplier
12391,PY-RUC-80050056-3,supplier
12392,PY-RUC-80050079-2,supplier
12393,PY-RUC-80050090-3,supplier
12394,PY-RUC-80050120-9,supplier
12395,PY-RUC-80050125-0,supplier
12396,PY-RUC-80050160-8,supplier
12397,PY-RUC-80050172-1,supplier
12398,PY-RUC-80050200-0,supplier
12399,PY-RUC-80050215-9,supplier
12400,PY-RUC-80050233-7,supplier
12401,PY-RUC-80050250-7,supplier
12402,PY-RUC-80050266-3,supplier
12403,PY-RUC-80050267-1,supplier
12404,PY-RUC-80050277-9,supplier
12405,PY-RUC-80050295-7,supplier
12406,PY-RUC-80050333-3,supplier
12407,PY-RUC-80050344-9,supplier
12408,PY-RUC-80050363-5,supplier
12409,PY-RUC-80050367-8,supplier
12410,PY-RUC-80050369-4,supplier
12411,PY-RUC-80050390-2,supplier
12412,PY-RUC-80050396-1,supplier
12413,PY-RUC-80050419-4,supplier
12414,PY-RUC-80050464-0,supplier
12415,PY-RUC-80050494-1,supplier
12416,PY-RUC-80050495-0,supplier
12417,PY-RUC-80050568-9,supplier
12418,PY-RUC-80050621-9,supplier
12419,PY-RUC-80050825-4,supplier
12420,PY-RUC-80050911-0,supplier
12421,PY-RUC-80051020-8,supplier
12422,PY-RUC-80051022-4,supplier
12423,PY-RUC-80051027-5,supplier
12424,PY-RUC-80051108-5,supplier
12425,PY-RUC-80051112-3,supplier
12426,PY-RUC-80051119-0,supplier
12427,PY-RUC-80051126-3,supplier
12428,PY-RUC-80051144-1,supplier
12429,PY-RUC-80051166-2,supplier
12430,PY-RUC-80051187-5,supplier
12431,PY-RUC-80051263-4,supplier
12432,PY-RUC-80051280-4,supplier
12433,PY-RUC-80051355-0,supplier
12434,PY-RUC-80051400-9,supplier
12435,PY-RUC-80051446-7,supplier
12436,PY-RUC-80051452-1,supplier
12437,PY-RUC-80051535-8,supplier
12438,PY-RUC-80051541-2,supplier
12439,PY-RUC-80051566-8,supplier
12440,PY-RUC-80051574-9,supplier
12441,PY-RUC-80051605-2,supplier
12442,PY-RUC-80051627-3,supplier
12443,PY-RUC-80051658-3,supplier
12444,PY-RUC-80051662-1,supplier
12445,PY-RUC-80051678-8,supplier
12446,PY-RUC-80051724-5,supplier
12447,PY-RUC-80051758-0,supplier
12448,PY-RUC-80051772-5,supplier
12449,PY-RUC-80051801-2,supplier
12450,PY-RUC-80051821-7,supplier
12451,PY-RUC-80051823-3,supplier
12452,PY-RUC-80051843-8,supplier
12453,PY-RUC-80051884-5,supplier
12454,PY-RUC-80051886-1,supplier
12455,PY-RUC-80051887-0,supplier
12456,PY-RUC-80051912-4,supplier
12457,PY-RUC-80051922-1,supplier
12458,PY-RUC-80051924-8,supplier
12459,PY-RUC-80051926-4,supplier
12460,PY-RUC-80051928-0,supplier
12461,PY-RUC-80051942-6,supplier
12462,PY-RUC-80051947-7,supplier
12463,PY-RUC-80051951-5,supplier
12464,PY-RUC-80051991-4,supplier
12465,PY-RUC-80051997-3,supplier
12466,PY-RUC-80052010-6,supplier
12467,PY-RUC-80052015-7,supplier
12468,PY-RUC-80052094-7,supplier
12469,PY-RUC-80052137-4,supplier
12470,PY-RUC-80052293-1,supplier
12471,PY-RUC-80052324-5,supplier
12472,PY-RUC-80052330-0,supplier
12473,PY-RUC-80052331-8,supplier
12474,PY-RUC-80052343-1,supplier
12475,PY-RUC-80052380-6,supplier
12476,PY-RUC-80052440-3,supplier
12477,PY-RUC-80052463-2,supplier
12478,PY-RUC-80052469-1,supplier
12479,PY-RUC-80052521-3,supplier
12480,PY-RUC-80052541-8,supplier
12481,PY-RUC-80052578-7,supplier
12482,PY-RUC-80052579-5,supplier
12483,PY-RUC-80052582-5,supplier
12484,PY-RUC-80052597-3,supplier
12485,PY-RUC-80052619-8,supplier
12486,PY-RUC-80052674-0,supplier
12487,PY-RUC-80052690-2,supplier
12488,PY-RUC-80052706-2,supplier
12489,PY-RUC-80052712-7,supplier
12490,PY-RUC-80052713-5,supplier
12491,PY-RUC-80052731-3,supplier
12492,PY-RUC-80052778-0,supplier
12493,PY-RUC-80052783-6,supplier
12494,PY-RUC-80052796-8,supplier
12495,PY-RUC-80052811-5,supplier
12496,PY-RUC-80052834-4,supplier
12497,PY-RUC-80052842-5,supplier
12498,PY-RUC-80052862-0,supplier
12499,PY-RUC-80052866-2,supplier
12500,PY-RUC-80052878-6,supplier
12501,PY-RUC-80052883-2,supplier
12502,PY-RUC-80052898-0,supplier
12503,PY-RUC-80052943-0,supplier
12504,PY-RUC-80052965-0,supplier
12505,PY-RUC-80052967-7,supplier
12506,PY-RUC-80052981-2,supplier
12507,PY-RUC-80052991-0,supplier
12508,PY-RUC-80053028-4,supplier
12509,PY-RUC-80053036-5,supplier
12510,PY-RUC-80053062-4,supplier
12511,PY-RUC-80053109-4,supplier
12512,PY-RUC-80053126-4,supplier
12513,PY-RUC-80053135-3,supplier
12514,PY-RUC-80053159-0,supplier
12515,PY-RUC-80053182-5,supplier
12516,PY-RUC-80053186-8,supplier
12517,PY-RUC-80053219-8,supplier
12518,PY-RUC-80053294-5,supplier
12519,PY-RUC-80053300-3,supplier
12520,PY-RUC-80053312-7,supplier
12521,PY-RUC-80053318-6,supplier
12522,PY-RUC-80053330-5,supplier
12523,PY-RUC-80053349-6,supplier
